upMH,SUM_Area
JQD2934038,266.0982568
JQD2934039,
JQD2934040,104.1372285
JQD2934041,176.1468981
JQD2934042,202.7620452
JQD2934043,177.1198235
JQD2934044,
JQD2934045,104.6549038
JQD2934046,241.4341973
JQD2934047,193.3126974
JQD2934048,171.6723658
JQD2934049,121.866823
JQD2934050,410.3493151
JQD2934051,266.7812977
JQD2934052,271.3522587
JQD2934053,270.7328119
JQD2934054,435.6909572
JQD2934055,319.7763292
JQD2934056,291.257007
JQD2934057,366.9563161
JQD2934058,284.7829754
JQD2934059,293.4771388
JQD2934060,299.6551477
JQD2934061,314.5615042
JQD2934062,207.3984121
JQD2934063,100.29729
JQD2934064,
JQD2934065,
JQD2934066,
JQD2934067,
JQD2934006,164.9065184
JQD2934021,250.4311198
JQD2935001,449.5548826
JQD2935002,495.979309
JQD2935003,462.1013035
JQD2935004,306.1027027
JQD2935005,110.2106068
JQD2935006,305.2653412
JQD2935007,436.9329172
JQD2935008,297.5134705
JQD2935009,861.4184375
JQD2935010,
JQD2935011,350.8049783
JQD2935012,476.0664316
JQD2935013,97.32371841
JQD2935014,259.5760332
JQD2935015,212.8006821
JQD2935016,231.0777695
JQD2935017,382.35281
JQD2935018,304.8653486
JQD2935019,282.0895728
JQD2935020,266.426096
JQD2935021,465.5109905
JQD2935022,232.301971
JQD2935023,253.4054367
JQD2935024,537.8974088
JQD2935025,423.0879473
JQD2935026,452.1170164
JQD2935027,182.7223822
JQD2935028,292.150395
JQD2935029,300.2058431
JQD2935030,158.5593131
JQD2935031,179.2073428
JQD2935032,345.1364591
JQD2935033,194.16294
JQD2935034,121.0081145
JQD2935035,216.5281046
JQD2935036,127.5652079
JQD2935037,256.3296528
JQD2935038,127.5088952
JQD2935039,91.400162
JQD2935040,119.250385
JQD2935041,231.5343364
JQD2935042,184.4437143
JQD2935043,308.341738
JQD2935044,289.7454062
JQD2935045,206.6374066
JQD2935046,128.5093588
JQD2935047,401.2972227
JQD2935048,347.6268952
JQD2935049,429.9170488
JQD2935050,123.155995
JQD2935051,334.3402571
JQD2935052,297.7728156
JQD2935053,502.4165119
JQD2935054,
JQD2935055,404.9989376
JQD2935056,394.8682821
JQD2935057,263.7105761
JQD2935058,94.43180051
JQD2935059,365.8222076
JQD2935060,470.0181893
JQD2935061,408.668416
JQD2935062,453.5518798
JQD2935063,534.5985894
JQD2935064,472.4626739
JQD2935065,450.2763571
JQD2935066,308.4609162
JQD2935067,349.0176045
JQD2935068,313.9524009
JQD2935069,277.2060304
JQD2935070,229.7815599
JQD2935071,238.3177301
JQD2935072,129.9240756
JQD2935073,231.9087493
JQD2935074,246.8711537
JQD2935075,78.91988245
JQD2935076,266.9363416
JQD2935077,112.1541919
JQD2935078,238.8969619
JQD2935079,235.8922475
JQD2935080,160.4422258
JQD2935081,236.9250953
JQD2935082,123.5839741
JQD2935083,242.3095698
JQD2935084,240.5830453
JQD2935085,336.1505808
JQD2935086,218.0050304
JQD2935087,313.4797928
JQD2935088,212.8890517
JQD2935089,480.6552769
JQD2935090,508.0532381
JQD2935091,231.703646
JQD2935092,115.6490208
JQD2935093,78.34429476
JQD2935094,
JQD2935095,56.19804512
JQD2935096,88.44669687
JQD2935097,365.8821383
JQD2935098,541.3469544
JQD2935099,294.1636258
JQD2936001,136.9131128
JQD2936002,158.3917084
JQD2936003,1616.307627
JQD2936004,111.7501332
JQD2936005,374.2543479
JQD2936006,477.0845177
JQD2936007,598.2278491
JQD2936008,428.265413
JQD2936009,381.8020004
JQD2936010,793.2342607
JQD2936011,867.1611827
JQD2936012,596.7147812
JQD2936013,662.9765652
JQD2936014,890.5625132
JQD2936015,691.5361436
JQD2936016,237.6240925
JQD2936017,422.9635266
JQD2936018,240.6731718
JQD2936019,568.2212705
JQD2936020,689.796649
JQD2936021,503.429303
JQD2936022,683.4485705
JQD2936023,687.1299536
JQD2936024,566.8353854
JQD2936025,405.7282384
JQD2936026,598.5208759
JQD2936027,515.7460858
JQD2936028,558.9263584
JQD2936029,452.2809429
JQD2936030,438.3260903
JQD2936031,422.8325356
JQD2936032,461.8723749
JQD2936033,506.4116799
JQD2936034,311.453119
JQD2936035,365.8268243
JQD2936036,353.3593977
JQD2936037,119.6904672
JQD2936038,478.9450487
JQD2936039,396.9837053
JQD2936040,389.2234203
JQD2936041,279.2938589
JQD2936042,309.6307865
JQD2936043,680.7460424
JQD2936044,184.5887698
JQD2936045,724.0026793
JQD2936046,
JQD2936047,
JQD2936048,
JQD2936049,
JQD2936050,
JQD2927027,501.9275229
JQD2937001,234.2944995
JQD2937002,552.4732186
JQD2937003,115.6098543
JQD2937004,111.4795189
JQD2937005,
JQD2937006,
JQD2937007,
JQD2937008,
JQD2937009,
JQD2937010,368.9055052
JQD2937011,
JQD2937012,273.6033814
JQD2937013,161.0952736
JQD2937014,212.5374723
JQD2937015,325.8809246
JQD2937016,494.3137429
JQD2937017,264.4290719
JQD2937018,507.2969852
JQD2937019,385.5137557
JQD2937020,375.0302084
JQD2937021,269.5204983
JQD2937022,576.7335104
JQD2937023,720.8187732
JQD2937024,291.9079862
JQD2937025,207.9575241
JQD2937026,298.8454632
JQD2937027,341.1012253
JQD2937028,102.9263373
JQD2937029,409.9725106
JQD2937030,480.6840805
JQD2937031,578.5502974
JQD2937032,344.6083274
JQD2937033,360.6508031
JQD2937034,110.3897263
JQD2937035,356.2495021
JQD2937036,501.750579
JQD2937037,465.3351415
JQD2937038,422.3742266
JQD2937039,335.8628431
JQD2937040,437.1159668
JQD2938001,207.8889066
JQD2938002,
JQD2938003,638.9255659
JQD2938004,694.9566997
JQD2938005,215.7934262
JQD2938006,607.1271129
JQD2938007,435.7369233
JQD2938008,730.3227924
JQD2938009,626.6303731
JQD2938010,357.8769354
JQD2938011,293.3115309
JQD2938012,323.2831552
JQD2938013,300.7093148
JQD2938014,900.930074
JQD2938015,229.8283359
JQD2938016,391.8244074
JQD2938017,332.0541753
JQD2938018,323.6087475
JQD2938019,
JQD2938020,343.6437138
JQD2938021,92.95643258
JQD2938022,
JQD2938023,212.4195884
JQD2938024,
JQD2938025,
JQD2938026,
JQD2939001,428.9992445
JQD2939002,702.089838
JQD2939003,1032.855747
JQD2939004,759.9487478
JQD2939005,1108.596474
JQD2939006,589.5314313
JQD2939007,421.6576417
JQD2939008,475.9773859
JQD2939009,277.2735817
JQD2939010,514.6460289
JQD2939011,659.889671
JQD2939012,353.1945214
JQD2939013,907.0027092
JQD2939014,281.3370818
JQD2939015,555.6687352
JQD2939016,
JQD2939017,601.5962968
JQD2939018,394.7263833
JQD2939019,700.8441544
JQD2939020,569.5643068
JQD2939021,135.7938096
JQD2939022,741.7411993
JQD2939023,941.1556141
JQD2939024,841.1690357
JQD2939025,361.6007986
JQD2939026,322.556185
JQD2939027,543.6229223
JQD2939028,761.4951215
JQD2939029,615.6305309
JQD2939030,752.4594069
JQD2939031,662.8753139
JQD2939032,427.5837891
JQD2939033,762.9689797
JQD2939034,640.9426271
JQD2939035,831.740922
JQD2939036,357.9753815
JQD2939037,937.3991511
JQD2939038,243.3042437
JQD2939039,251.2847677
JQD2939040,606.8329431
JQD2939041,152.0602882
JQD2939042,24.05955957
JQD2939043,482.595167
JQD2939044,136.6730636
JQD2939045,654.4639322
JQD2939046,771.4878377
JQD2939047,576.6878767
JQD2939048,733.1971097
JQD2939050,523.5376795
JQD2939051,909.4634635
JQD2939052,762.6863273
JQD2939053,487.4454827
JQD2939054,360.3298635
JQD2939055,889.8159807
JQD2939056,840.973864
JQD2939057,876.0290243
JQD2939058,295.8970345
JQD2939059,1291.884036
JQD2939060,718.0761484
JQD2939061,517.1494382
JQD2939062,510.7258637
JQD2941001,268.1252457
JQD2941002,132.6035163
JQD2941003,592.3439913
JQD2941004,130.5919892
JQD2941005,285.73269
JQD2941006,281.8003387
JQD2941007,178.9230703
JQD2941008,82.58652117
JQD2941009,99.27416751
JQD2941010,
JQD2941011,120.0323814
JQD2941012,139.7046444
JQD2941013,389.9397243
JQD2941014,
JQD2941015,118.2081476
JQD2941016,425.9497564
JQD2941017,239.9723043
JQD2941018,233.3665781
JQD2941019,102.8076815
JQD2941020,144.8382741
JQD2941021,96.38685969
JQD2941022,305.9870795
JQD2941023,414.0864817
JQD2941024,182.3233962
JQD2941025,325.8833436
JQD2941026,106.222707
JQD2941027,79.89054915
JQD2941028,112.0141058
JQD2941029,159.8160213
JQD2941030,
JQD2941031,112.3527117
JQD2941032,
JQD2941033,
JQD2941034,
JQD2941035,144.3700977
JQD2941036,229.6656945
JQD2941037,290.2615327
JQD2941038,179.7247239
JQD2941039,463.5448848
JQD2941040,382.269448
JQD2941041,429.9738877
JQD2941042,243.0753744
JQD2941043,210.6032921
JQD2941044,2.624096729
JQD2941045,102.8729239
JQD2941046,142.1854149
JQD2941047,5.731570856
JQD2941048,229.33882
JQD2941049,252.5137213
JQD2941050,
JQD2941051,3.368057076
JQD2941052,8.484234794
JQD2941053,270.2392218
JQD2941054,
JQD2941055,
JQD2941056,319.9514209
JQD2941057,291.8340423
JQD2941058,280.2454278
JQD2941059,240.9643524
JQD2941060,
JQD2941061,367.907044
JQD2941062,454.4765528
JQD2941063,378.1494232
JQD2941064,294.6977963
JQD2941065,126.5832272
JQD2941066,307.9398231
JQD2941067,386.2409972
JQD2941068,418.9197887
JQD2941069,146.1678001
JQD2941070,280.3139506
JQD2941071,333.3075417
JQD2941072,399.6744314
JQD2941073,469.6334516
JQD2941074,377.2052366
JQD2941075,417.2959541
JQD2941076,487.7633272
JQD2941077,406.8956553
JQD2941078,289.8913229
JQD2941079,489.7387084
JQD2941080,359.3237767
JQD2941081,378.3153638
JQD2941082,252.5763656
JQD2941083,321.1843173
JQD2941084,386.8607766
JQD2941085,464.930504
JQD2941086,87.02643685
JQD2941087,103.1177316
JQD2941088,202.9669831
JQD2941089,565.6399763
JQD2941090,207.2894056
JQD2941091,200.2647176
JQD2941092,82.26185767
JQD2941093,367.9677758
JQD2941095,214.5613294
JQD2941096,237.4860886
JQD2941097,204.8127571
JQD2941098,303.7906632
JQD2941099,301.5618516
JQD2941100,367.0784562
JQD2941101,350.8583843
JQD2941103,326.1729779
JQD2941104,505.8192957
JQD2941105,397.0470543
JQD2941107,450.7358584
JQD2941108,336.5358517
JQD2941109,449.5043999
JQD2941111,377.1182429
JQD2941112,437.9807993
JQD2941113,429.7179515
JQD2941115,429.7552167
JQD2941116,416.0307629
JQD2941117,428.4888645
JQD2932001,
JQD2941094,421.3000005
JQD2941102,465.5010551
JQD2941106,267.0518871
JQD2941110,427.0910227
JQD2941114,345.0311131
JQD2942001,268.0266358
JQD2942002,1450.409385
JQD2942003,
JQD2942004,
JQD2942005,8.326686881
JQD2942006,190.7345519
JQD2942007,1.415183738
JQD2942008,349.0937766
JQD2942009,17.08676364
JQD2942010,318.5552903
JQD2942011,267.3007368
JQD2942012,216.2729187
JQD2942013,217.9443644
JQD2942014,233.5471625
JQD2942015,258.4252534
JQD2942016,365.5754135
JQD2942017,166.006176
JQD2942018,226.1438562
JQD2942019,125.9794294
JQD2942020,338.4347248
JQD2942021,415.0205532
JQD2942022,374.9646088
JQD2942023,316.2230849
JQD2942024,446.1741107
JQD2942025,
JQD2942026,264.9170178
JQD2942027,3963.625762
JQD2942028,57.30603528
JQD2942029,1327.929683
JQD2942030,1623.075925
JQD2942031,206.7055062
JQD2942032,
JQD2942033,3.433575321
JQD2943001,227.0137275
JQD2943002,344.4668671
JQD2943003,178.1493793
JQD2943004,5.192935043
JQD2943005,214.0438519
JQD2943006,253.443634
JQD2943007,288.2776901
JQD2943008,
JQD2943009,257.9619284
JQD2943010,289.2934671
JQD2943011,139.4397453
JQD2943012,152.7468044
JQD2934003,88.89437295
JQD2944001,447.5634303
JQD2944002,214.010069
JQD2944003,89.05871567
JQD2944004,
JQD2944005,
JQD2944006,112.5249324
JQD2944007,100.0077754
JQD2944008,86.00396647
JQD2944009,61.63727938
JQD2944010,35.36133213
JQD2944011,229.2500368
JQD2944012,67.49902551
JQD2944013,127.2115814
JQD2944014,497.2682298
JQD2944015,325.7934118
JQD2944016,702.0389176
JQD2944017,12.28845801
JQD2944018,
JQD2944019,5.023938935
JQD2944020,240.1083613
JQD2944021,378.6062914
JQD2944022,
JQD2944023,414.9532884
JQD2944024,753.237747
JQD2944025,523.5310271
JQD2944026,447.7974603
JQD2944027,213.6616786
JQD2944028,286.6524716
JQD2944029,192.9256501
JQD2944030,411.737411
JQD2944031,164.617109
JQD2944032,69.6220452
JQD2944033,81.13737211
JQD2944034,1231.708578
JQD2944035,312.6357264
JQD2944036,495.52032
JQD2944037,3548.883946
JQD2944038,
JQD2944039,129.8102191
JQD2944040,239.4510472
JQD2944041,189.164927
JQD2944042,183.5190933
JQD2944043,182.071709
JQD2944044,363.1794624
JQD2944045,537.5248159
JQD2944046,312.9672347
JQD2944047,465.961959
JQD2944048,431.0776486
JQD2944049,422.9058165
JQD2944050,108.8807111
JQD2944051,329.5904482
JQD2944052,386.109721
JQD2944053,324.3734956
JQD2944054,291.7467396
JQD2944055,108.291889
JQD2944056,113.3565615
JQD2944057,101.8203772
JQD2944058,115.8631388
JQD2944059,121.2485388
JQD2944060,177.8919841
JQD2944061,568.3816541
JQD2944062,320.3042276
JQD2944063,141.7459849
JQD2944064,189.7841179
JQD2944065,34.23648463
JQD2944066,101.4006309
JQD2944067,581.5668204
JQD2944068,234.3444293
JQD2944069,238.5213328
JQD2944070,165.053433
JQD2944071,95.42322936
JQD2944072,154.5250384
JQD2944073,129.9998578
JQD2944074,389.7811648
JQD2944075,394.8357964
JQD2944076,478.8504093
JQD2944077,234.4958286
JQD2944078,234.9161079
JQD2944079,
JQD2944080,285.8617798
JQD2944081,
JQD2944082,103.7052229
JQD2944083,222.7540656
JQD2944084,89.42958656
JQD2944085,155.7647165
JQD2944086,280.1761417
JQD2944087,217.8089164
JQD2944088,230.6942782
JQD2944089,
JQD2944090,350.3943181
JQD2944091,2.648353453
JQD2944092,9.849326498
JQD2944093,
JQD2944094,204.2158363
JQD2944095,6.675639756
JQD2944096,284.1937061
JQD2944097,22.74156825
JQD2945001,130.7898229
JQD2945002,108.2468756
JQD2945003,210.3171169
JQD2945004,243.3450192
JQD2945005,256.9578188
JQD2945006,306.3318211
JQD2945007,372.5714354
JQD2945008,477.553661
JQD2945009,274.8745419
JQD2945010,468.0549032
JQD2945011,449.5710383
JQD2945012,269.9519548
JQD2945013,110.8527035
JQD2945014,221.2050543
JQD2945015,145.0979102
JQD2945016,229.9923984
JQD2945017,
JQD2945018,284.2241567
JQD2945019,517.6176753
JQD2945020,1520.55829
JQD2945021,
JQD2945022,
JQD2945023,306.8627988
JQD2945024,291.7085276
JQD2945025,
JQD2945026,156.2314488
JQD2945027,
JQD2945028,
JQD2945029,
JQD2945030,24.30239676
JQD2945031,
JQD2945032,6278.157471
JQD2945033,7.391060248
JQD2945034,428.9134989
JQD2945035,307.2782447
JQD2945036,552.0605411
JQD2945037,415.7954732
JQD2945038,641.5080583
JQD2945039,439.2355704
JQD2945040,380.6195958
JQD2946001,
JQD2946002,819.7612342
JQD2946003,
JQD2946004,16.72824043
JQD2946005,133.1457118
JQD2946006,676.6464583
JQD2946007,1183.421742
JQD2946008,52.7077415
JQD2946009,1082.93258
JQD2946010,117.768503
JQD2946011,1206.768392
JQD2946012,451.3257844
JQD2946013,1821.095755
JQD2946014,1700.684671
JQD2946015,330.928395
JQD2946016,
JQD2946017,127.7678507
JQD2946018,312.2270319
JQD2946019,276.959293
JQD2946020,241.2268963
JQD2946021,408.1153271
JQD2946022,323.5268864
JQD2946023,246.6668945
JQD2946024,363.2335406
JQD2946025,563.9344807
JQD2946026,850.0966335
JQD2946027,442.1076242
JQD2946028,906.2177312
JQD2946029,555.0377563
JQD2946030,456.6166082
JQD2946031,218.6969216
JQD2946032,405.0830658
JQD2946033,469.7876805
JQD2946034,443.6694015
JQD2946037,648.3631966
JQD2946038,280.3783998
JQD2946039,253.264709
JQD2946040,357.5763777
JQD2946041,474.5877323
JQD2946042,411.0007322
JQD2946043,510.9713349
JQD2946044,635.1762644
JQD2946045,377.6517403
JQD2946046,486.6065209
JQD2946047,733.4765207
JQD2946048,505.5907635
JQD2946049,678.9318218
JQD2946050,243.7719516
JQD2946051,732.7946063
JQD2946052,546.6633763
JQD2946053,661.1904347
JQD2946054,535.7474281
JQD2946055,854.1192078
JQD2946056,515.2765137
JQD2946057,605.7204069
JQD2946058,218.5930585
JQD2946059,530.4789745
JQD2946035,684.4930538
JQD2946036,616.5097588
JQD2947001,328.8225036
JQD2947002,287.3162276
JQD2947003,194.3361998
JQD2947004,545.3257237
JQD2947005,329.6563345
JQD2947006,520.8000212
JQD2947007,550.3396908
JQD2947008,667.0482404
JQD2947009,587.0107552
JQD2947010,388.9089487
JQD2947011,420.1925351
JQD2947012,295.7786367
JQD2947013,380.5957969
JQD2947014,227.1912193
JQD2947015,320.7602498
JQD2947016,384.2932362
JQD2947017,590.3254647
JQD2947018,381.5148808
JQD2947019,99.79189758
JQD2947020,931.551929
JQD2947021,313.3438282
JQD2947022,373.0042485
JQD2947023,221.6402089
JQD2947024,254.0533127
JQD2947025,260.765554
JQD2947026,166.217665
JQD2947027,271.3424671
JQD2947028,162.4739312
JQD2947029,99.612655
JQD2947030,427.184596
JQD2947031,305.8744768
JQD2947032,212.8520121
JQD2947033,301.4178733
JQD2947034,465.1702057
JQD2947035,705.5796008
JQD2947036,630.9822619
JQD2947037,280.9869946
JQD2947038,490.3444027
JQD2947039,141.4972001
JQD2947040,625.5039832
JQD2947041,421.6294272
JQD2947042,185.9059222
JQD2947043,493.0083249
JQD2947044,699.8864487
JQD2947045,411.9049762
JQD2947046,590.2329586
JQD2947047,512.4423865
JQD2947048,514.1025309
JQD2947049,437.9048769
JQD2947050,471.5098355
JQD2947051,505.2155836
JQD2947052,726.2590198
JQD2947053,575.1915694
JQD2947054,520.7311737
JQD2947055,613.9799393
JQD2947056,737.9539965
JQD2947057,334.4187732
JQD2947058,379.6419678
JQD2947059,469.4338457
JQD2947060,387.4973327
JQD2947061,645.0117485
JQD2947062,470.5206821
JQD2947063,
JQD2947064,790.7181175
JQD2947065,250.2926722
JQD2947066,304.7373828
JQD2947067,297.9269584
JQD2947068,291.2540126
JQD2947069,452.7808526
JQD2947070,427.0401639
JQD2947071,559.8508095
JQD2947072,335.156078
JQD2947073,302.4096221
JQD2947074,624.142451
JQD2947075,250.4177942
JQD2947076,811.1638322
JQD2947077,361.9244406
JQD2947078,218.613756
JQD2947079,266.7628589
JQD2947080,122.8897515
JQD2947081,416.4772609
JQD2947082,131.8429989
JQD2947083,373.3042492
JQD2947084,302.9185462
JQD2947085,718.3566133
JQD2947086,188.8287389
JQD2947087,180.8656723
JQD2947088,279.9504616
JQD2947089,11.45937404
JQD2947090,309.5521699
JQD2947091,206.1281127
JQD2947092,141.2604242
JQD2948001,660.6876221
JQD2948002,459.3326791
JQD2948003,777.9411421
JQD2948004,734.1367866
JQD2948005,570.8582125
JQD2948006,335.0446888
JQD2948007,273.7893904
JQD2948008,235.3092377
JQD2948009,384.3934059
JQD2948010,354.8427975
JQD2948011,468.0269043
JQD2948012,420.9515422
JQD2948013,260.0235678
JQD2948014,262.0971387
JQD2948015,330.7841165
JQD2948016,288.3549718
JQD2948017,305.1876024
JQD2948018,725.3001298
JQD2948019,563.3393619
JQD2948020,418.5017204
JQD2948021,506.3336763
JQD2948022,233.3539552
JQD2948023,395.3951456
JQD2948024,219.1471681
JQD2948025,256.2814286
JQD2948027,417.3400781
JQD2948028,424.9098427
JQD2948029,375.1869659
JQD2948030,583.6166518
JQD2948031,405.7776722
JQD2948032,559.2205031
JQD2948033,735.8610819
JQD2948034,430.5779372
JQD2948035,651.9632317
JQD2948036,660.9511906
JQD2948037,278.4732421
JQD2948038,4.308762418
JQD2948039,745.9159048
JQD2948040,651.1337894
JQD2948041,359.8714802
JQD2948042,337.1565996
JQD2948043,795.624086
JQD2948044,490.0938629
JQD2948045,361.1093101
JQD2948046,132.1187788
JQD2948047,386.9928028
JQD2948048,755.4347439
JQD2948049,480.5047682
JQD2948050,686.5212924
JQD2948051,604.0601039
JQD2948052,463.6610026
JQD2948053,368.4210098
JQD2948054,662.8405082
JQD2948055,654.1002968
JQD2948056,286.545808
JQD2948057,387.3077347
JQD2948058,439.9177836
JQD2948059,174.8047662
JQD2948060,240.0214023
JQD2948061,298.1269118
JQD2948062,667.1224151
JQD2948063,478.1568779
JQD2948064,387.202312
JQD2948065,564.0587971
JQD2948066,552.9188363
JQD2948067,275.8212955
JQD2948068,738.5178726
JQD2948069,569.3397376
JQD2948070,694.0798242
JQD2948071,474.4410689
JQD2948072,557.443635
JQD2948073,602.0743253
JQD2948074,582.8611091
JQD2948075,743.1408907
JQD2948077,276.0991241
JQD2948078,314.7142911
JQD2948079,320.7849351
JQD2948080,666.2070498
JQD2948081,931.0941008
JQD2948082,278.1177963
JQD2948083,274.9787212
JQD2948084,492.6927174
JQD2948085,308.0943927
JQD2948086,295.7543578
JQD2948087,408.7026551
JQD2948088,192.9748267
JQD2948076,340.4560224
JQD2949002,599.6857191
JQD2949003,262.3206573
JQD2949004,364.5363406
JQD2949005,38.69434193
JQD2949006,365.3514111
JQD2949007,349.4948382
JQD2949008,197.3864451
JQD2949009,608.3878168
JQD2949010,609.3935095
JQD2949011,471.6135172
JQD2949012,251.7605923
JQD2949013,383.0620939
JQD2949014,657.3342327
JQD2949015,1107.89222
JQD2949016,1080.600187
JQD2949017,
JQD2949018,424.5081974
JQD2949019,944.3954479
JQD2949020,
JQD2949021,273.5721283
JQD2949022,596.9550676
JQD2949023,251.1650697
JQD2949024,432.7453824
JQD2949025,262.10599
JQD2949026,447.1836868
JQD2949027,399.7157507
JQD2949028,549.8128187
JQD2949029,1297.709208
JQD2949030,800.0775475
JQD2949031,840.1627
JQD2949032,771.4834609
JQD2949033,155.5759699
JQD2949034,
JQD2949035,
JQD2949036,510.753666
JQD2949037,1040.269069
JQD2949038,938.0948682
JQD2949039,417.6057823
JQD2949040,802.6505839
JQD2949041,1177.507159
JQD2949042,576.0477614
JQD2949043,867.8490441
JQD2949044,1016.696962
JQD2949045,
JQD2949046,
JQD2949047,
JQD2949048,
JQD2949049,
JQD2949050,
JQD2949051,292.5243935
JQD2949052,503.8623507
JQD2949053,660.1471862
JQD2949054,468.7878346
JQD2949055,296.0668843
JQD2949056,
JQD2949057,
JQD2949058,285.8784652
JQD2949059,191.3866127
JQD2949060,423.1048756
JQD2949061,225.6826609
JQD2949062,390.9701395
JQD2949063,148.2328867
JQD2949064,449.1729613
JQD2949065,626.1183273
JQD2949066,24.33893768
JQD2949067,108.8881673
JQD2949068,
JQD2949069,266.5979967
JQD2951001,141.8141158
JQD2951002,254.4747917
JQD2951003,132.2273822
JQD2951004,301.3760272
JQD2951005,157.8972407
JQD2951006,3.847307282
JQD2951007,
JQD2951008,404.7885513
JQD2951009,358.1166102
JQD2951010,338.445846
JQD2951011,361.4329965
JQD2951012,289.0396693
JQD2951013,402.2845839
JQD2951014,275.1711957
